in s,C2 in V
2.7867072E-02,4.1144921E-01
2.7867376E-02,4.1044824E-01
2.7867680E-02,4.1184960E-01
2.7867984E-02,4.1044824E-01
2.7868288E-02,4.1064843E-01
2.7868592E-02,4.1064843E-01
2.7868896E-02,4.0754541E-01
2.7869200E-02,4.0949731E-01
2.7869504E-02,4.0779565E-01
2.7869808E-02,4.0849633E-01
2.7870112E-02,4.0724511E-01
2.7870416E-02,4.0734521E-01
2.7870720E-02,4.0689477E-01
2.7871024E-02,4.0804589E-01
2.7871328E-02,4.0844628E-01
2.7871632E-02,4.0864648E-01
2.7871936E-02,4.0899682E-01
2.7872240E-02,4.0909692E-01
2.7872544E-02,4.0859643E-01
2.7872848E-02,4.0719506E-01
2.7873152E-02,4.0724511E-01
2.7873456E-02,4.0869653E-01
2.7873760E-02,4.0724511E-01
2.7874064E-02,4.0494287E-01
2.7874368E-02,4.0699487E-01
2.7874672E-02,4.0464257E-01
2.7874976E-02,4.0489282E-01
2.7875280E-02,4.0349145E-01
2.7875584E-02,4.0534326E-01
2.7875888E-02,4.0514306E-01
2.7876192E-02,4.0479272E-01
2.7876496E-02,4.0669458E-01
2.7876800E-02,4.0559350E-01
2.7877104E-02,4.0494287E-01
2.7877408E-02,4.0379174E-01
2.7877712E-02,4.0369165E-01
2.7878016E-02,4.0454248E-01
2.7878320E-02,4.0374169E-01
2.7878624E-02,4.0569360E-01
2.7878928E-02,4.0344140E-01
2.7879232E-02,4.0359155E-01
2.7879536E-02,4.0564355E-01
2.7879840E-02,4.0499292E-01
2.7880144E-02,4.0414208E-01
2.7880448E-02,4.0249047E-01
2.7880752E-02,4.0103906E-01
2.7881056E-02,4.0113916E-01
2.7881360E-02,4.0163964E-01
2.7881664E-02,4.0058862E-01
2.7881968E-02,4.0158959E-01
2.7882272E-02,4.0279077E-01
2.7882576E-02,4.0409204E-01
2.7882880E-02,4.0319116E-01
2.7883184E-02,4.0188989E-01
2.7883488E-02,4.0143945E-01
2.7883792E-02,4.0178979E-01
2.7884096E-02,4.0043847E-01
2.7884400E-02,4.0279077E-01
2.7884704E-02,4.0214013E-01
2.7885008E-02,4.0148950E-01
2.7885312E-02,4.0178979E-01
2.7885616E-02,4.0113916E-01
2.7885920E-02,4.0103906E-01
2.7886224E-02,4.0063867E-01
2.7886528E-02,4.0123925E-01
2.7886832E-02,4.0073876E-01
2.7887136E-02,4.0168969E-01
2.7887440E-02,4.0068872E-01
2.7887744E-02,4.0113916E-01
2.7888048E-02,4.0043847E-01
2.7888352E-02,4.0048852E-01
2.7888656E-02,4.0108911E-01
2.7888960E-02,3.9983789E-01
2.7889264E-02,3.9918725E-01
2.7889568E-02,4.0023828E-01
2.7889872E-02,4.0103906E-01
2.7890176E-02,3.9838647E-01
2.7890480E-02,3.9958764E-01
2.7890784E-02,3.9888696E-01
2.7891088E-02,3.9848657E-01
2.7891392E-02,3.9823632E-01
2.7891696E-02,3.9888696E-01
2.7892000E-02,3.9888696E-01
2.7892304E-02,3.9603417E-01
2.7892608E-02,3.9618432E-01
2.7892912E-02,3.9563378E-01
2.7893216E-02,3.9668481E-01
2.7893520E-02,3.9543359E-01
2.7893824E-02,3.9533349E-01
2.7894128E-02,3.9468286E-01
2.7894432E-02,3.9568383E-01
2.7894736E-02,3.9573388E-01
2.7895040E-02,3.9603417E-01
2.7895344E-02,3.9378198E-01
2.7895648E-02,3.9418237E-01
2.7895952E-02,3.9653466E-01
2.7896256E-02,3.9458276E-01
2.7896560E-02,3.9458276E-01
2.7896864E-02,3.9588403E-01
2.7897168E-02,3.9578393E-01
2.7897472E-02,3.9248071E-01
2.7897776E-02,3.9328149E-01
2.7898080E-02,3.9278100E-01
2.7898384E-02,3.9458276E-01
2.7898688E-02,3.9413232E-01
2.7898992E-02,3.9378198E-01
2.7899296E-02,3.9433251E-01
2.7899600E-02,3.9308129E-01
2.7899904E-02,3.9002832E-01
2.7900208E-02,3.9162988E-01
2.7900512E-02,3.9042871E-01
2.7900816E-02,3.9022851E-01
2.7901120E-02,3.9007836E-01
2.7901424E-02,3.8887719E-01
2.7901728E-02,3.9077905E-01
2.7902032E-02,3.9007836E-01
2.7902336E-02,3.9112939E-01
2.7902640E-02,3.8992822E-01
2.7902944E-02,3.8947778E-01
2.7903248E-02,3.8897729E-01
2.7903552E-02,3.9162988E-01
2.7903856E-02,3.8987817E-01
2.7904160E-02,3.8872705E-01
2.7904464E-02,3.9057885E-01
2.7904768E-02,3.8912744E-01
2.7905072E-02,3.8807641E-01
2.7905376E-02,3.8622460E-01
2.7905680E-02,3.8702539E-01
2.7905984E-02,3.8912744E-01
2.7906288E-02,3.8782617E-01
2.7906592E-02,3.9072900E-01
2.7906896E-02,3.8942773E-01
2.7907200E-02,3.8922753E-01
2.7907504E-02,3.8897729E-01
2.7907808E-02,3.9002832E-01
2.7908112E-02,3.8897729E-01
2.7908416E-02,3.8932763E-01
2.7908720E-02,3.8897729E-01
2.7909024E-02,3.8847680E-01
2.7909328E-02,3.8802636E-01
2.7909632E-02,3.8742578E-01
2.7909936E-02,3.8532373E-01
2.7910240E-02,3.8702539E-01
2.7910544E-02,3.8702539E-01
2.7910848E-02,3.8617456E-01
2.7911152E-02,3.8522363E-01
2.7911456E-02,3.8447290E-01
2.7911760E-02,3.8387231E-01
2.7912064E-02,3.8477319E-01
2.7912368E-02,3.8392236E-01
2.7912672E-02,3.8372216E-01
2.7912976E-02,3.8522363E-01
2.7913280E-02,3.8182031E-01
2.7913584E-02,3.8397241E-01
2.7913888E-02,3.8532373E-01
2.7914192E-02,3.8352197E-01
2.7914496E-02,3.8332177E-01
2.7914800E-02,3.8217065E-01
2.7915104E-02,3.8397241E-01
2.7915408E-02,3.8202050E-01
2.7915712E-02,3.8172021E-01
2.7916016E-02,3.8237084E-01
2.7916320E-02,3.8126977E-01
2.7916624E-02,3.8026879E-01
2.7916928E-02,3.8051904E-01
2.7917232E-02,3.8091943E-01
2.7917536E-02,3.8061914E-01
2.7917840E-02,3.8086938E-01
2.7918144E-02,3.8066918E-01
2.7918448E-02,3.8207055E-01
2.7918752E-02,3.8307153E-01
2.7919056E-02,3.8297143E-01
2.7919360E-02,3.8237084E-01
2.7919664E-02,3.8267114E-01
2.7919968E-02,3.8242089E-01
2.7920272E-02,3.8096948E-01
2.7920576E-02,3.8146997E-01
2.7920880E-02,3.8036889E-01
2.7921184E-02,3.7856713E-01
2.7921488E-02,3.8056909E-01
2.7921792E-02,3.7941796E-01
2.7922096E-02,3.7821679E-01
2.7922400E-02,3.7891748E-01
2.7922704E-02,3.7836694E-01
2.7923008E-02,3.7761621E-01
2.7923312E-02,3.7956811E-01
2.7923616E-02,3.7776635E-01
2.7923920E-02,3.7911767E-01
2.7924224E-02,3.7736596E-01
2.7924528E-02,3.7931787E-01
2.7924832E-02,3.7861718E-01
2.7925136E-02,3.7821679E-01
2.7925440E-02,3.7916772E-01
2.7925744E-02,3.7716577E-01
2.7926048E-02,3.7671533E-01
2.7926352E-02,3.7506372E-01
2.7926656E-02,3.7706567E-01
2.7926960E-02,3.7601464E-01
2.7927264E-02,3.7711572E-01
2.7927568E-02,3.7671533E-01
2.7927872E-02,3.7751611E-01
2.7928176E-02,3.7671533E-01
2.7928480E-02,3.7686547E-01
2.7928784E-02,3.7651513E-01
2.7929088E-02,3.7536401E-01
2.7929392E-02,3.7721582E-01
2.7929696E-02,3.7596459E-01
2.7930000E-02,3.7976831E-01
2.7930304E-02,3.7906762E-01
2.7930608E-02,3.8006860E-01
2.7930912E-02,3.7836694E-01
2.7931216E-02,3.7761621E-01
2.7931520E-02,3.7711572E-01
2.7931824E-02,3.7721582E-01
2.7932128E-02,3.7476342E-01
2.7932432E-02,3.7401269E-01
2.7932736E-02,3.7551416E-01
2.7933040E-02,3.7516381E-01
2.7933344E-02,3.7401269E-01
2.7933648E-02,3.7391259E-01
2.7933952E-02,3.7411279E-01
2.7934256E-02,3.7211083E-01
2.7934560E-02,3.7276147E-01
2.7934864E-02,3.7326196E-01
2.7935168E-02,3.7296167E-01
2.7935472E-02,3.7100976E-01
2.7935776E-02,3.7136010E-01
2.7936080E-02,3.7401269E-01
2.7936384E-02,3.7151025E-01
2.7936688E-02,3.7151025E-01
2.7936992E-02,3.6990869E-01
2.7937296E-02,3.7020898E-01
2.7937600E-02,3.7065942E-01
2.7937904E-02,3.6990869E-01
2.7938208E-02,3.6990869E-01
2.7938512E-02,3.6880761E-01
2.7938816E-02,3.6880761E-01
2.7939120E-02,3.7040917E-01
2.7939424E-02,3.7161035E-01
2.7939728E-02,3.7015893E-01
2.7940032E-02,3.6875756E-01
2.7940336E-02,3.7090966E-01
2.7940640E-02,3.6880761E-01
2.7940944E-02,3.6905786E-01
2.7941248E-02,3.6880761E-01
2.7941552E-02,3.6780664E-01
2.7941856E-02,3.6840722E-01
2.7942160E-02,3.6785668E-01
2.7942464E-02,3.6785668E-01
2.7942768E-02,3.6750634E-01
2.7943072E-02,3.6820703E-01
2.7943376E-02,3.6800683E-01
2.7943680E-02,3.6955834E-01
2.7943984E-02,3.6715600E-01
2.7944288E-02,3.6625512E-01
2.7944592E-02,3.6800683E-01
2.7944896E-02,3.6810693E-01
2.7945200E-02,3.6615502E-01
2.7945504E-02,3.6730615E-01
2.7945808E-02,3.6790673E-01
2.7946112E-02,3.6610498E-01
2.7946416E-02,3.6680566E-01
2.7946720E-02,3.6575463E-01
2.7947024E-02,3.6485375E-01
2.7947328E-02,3.6470361E-01
2.7947632E-02,3.6470361E-01
2.7947936E-02,3.6605493E-01
2.7948240E-02,3.6620507E-01
2.7948544E-02,3.6585473E-01
2.7948848E-02,3.6675561E-01
2.7949152E-02,3.6750634E-01
2.7949456E-02,3.6655542E-01
2.7949760E-02,3.6630517E-01
2.7950064E-02,3.6565454E-01
2.7950368E-02,3.6585473E-01
2.7950672E-02,3.6600488E-01
2.7950976E-02,3.6510400E-01
2.7951280E-02,3.6515405E-01
2.7951584E-02,3.6480371E-01
2.7951888E-02,3.6530419E-01
2.7952192E-02,3.6535424E-01
2.7952496E-02,3.6460351E-01
2.7952800E-02,3.6370263E-01
2.7953104E-02,3.6555444E-01
2.7953408E-02,3.6290185E-01
2.7953712E-02,3.6225122E-01
2.7954016E-02,3.6365258E-01
2.7954320E-02,3.6034936E-01
2.7954624E-02,3.6195092E-01
2.7954928E-02,3.6130029E-01
2.7955232E-02,3.6089990E-01
2.7955536E-02,3.6130029E-01
2.7955840E-02,3.6205102E-01
2.7956144E-02,3.6155053E-01
2.7956448E-02,3.6225122E-01
2.7956752E-02,3.6079980E-01
2.7957056E-02,3.5894799E-01
2.7957360E-02,3.5879785E-01
2.7957664E-02,3.5914819E-01
2.7957968E-02,3.5994897E-01
2.7958272E-02,3.5769677E-01
2.7958576E-02,3.5694604E-01
2.7958880E-02,3.5914819E-01
2.7959184E-02,3.5819726E-01
2.7959488E-02,3.5824731E-01
2.7959792E-02,3.5794702E-01
2.7960096E-02,3.5759667E-01
2.7960400E-02,3.5789697E-01
2.7960704E-02,3.5829736E-01
2.7961008E-02,3.5774682E-01
2.7961312E-02,3.5654565E-01
2.7961616E-02,3.5664575E-01
2.7961920E-02,3.5554467E-01
2.7962224E-02,3.5594506E-01
2.7962528E-02,3.5534448E-01
2.7962832E-02,3.5619531E-01
2.7963136E-02,3.5574487E-01
2.7963440E-02,3.5684594E-01
2.7963744E-02,3.5579492E-01
2.7964048E-02,3.5619531E-01
2.7964352E-02,3.5539453E-01
2.7964656E-02,3.5469384E-01
2.7964960E-02,3.5599511E-01
2.7965264E-02,3.5619531E-01
2.7965568E-02,3.5384301E-01
2.7965872E-02,3.5619531E-01
2.7966176E-02,3.5554467E-01
2.7966480E-02,3.5404321E-01
2.7966784E-02,3.5579492E-01
2.7967088E-02,3.5464379E-01
2.7967392E-02,3.5569482E-01
2.7967696E-02,3.5454370E-01
2.7968000E-02,3.5439355E-01
2.7968304E-02,3.5504418E-01
2.7968608E-02,3.5279199E-01
2.7968912E-02,3.5324243E-01
2.7969216E-02,3.5204125E-01
2.7969520E-02,3.5008935E-01
2.7969824E-02,3.5164086E-01
2.7970128E-02,3.5134057E-01
2.7970432E-02,3.5199121E-01
2.7970736E-02,3.4938867E-01
2.7971040E-02,3.5134057E-01
2.7971344E-02,3.5008935E-01
2.7971648E-02,3.5079003E-01
2.7971952E-02,3.5099023E-01
2.7972256E-02,3.4958886E-01
2.7972560E-02,3.5028955E-01
2.7972864E-02,3.4788720E-01
2.7973168E-02,3.4873803E-01
2.7973472E-02,3.4758691E-01
2.7973776E-02,3.5073999E-01
2.7974080E-02,3.5053979E-01
2.7974384E-02,3.4778710E-01
2.7974688E-02,3.5013940E-01
2.7974992E-02,3.4868798E-01
2.7975296E-02,3.4838769E-01
2.7975600E-02,3.4963891E-01
2.7975904E-02,3.4923852E-01
2.7976208E-02,3.4793725E-01
2.7976512E-02,3.4893823E-01
2.7976816E-02,3.4758691E-01
2.7977120E-02,3.5053979E-01
2.7977424E-02,3.4738671E-01
2.7977728E-02,3.4653588E-01
2.7978032E-02,3.4833764E-01
2.7978336E-02,3.4728662E-01
2.7978640E-02,3.4528466E-01
2.7978944E-02,3.4668603E-01
2.7979248E-02,3.4473413E-01
2.7979552E-02,3.4563500E-01
2.7979856E-02,3.4483422E-01
2.7980160E-02,3.4558496E-01
2.7980464E-02,3.4438378E-01
2.7980768E-02,3.4413354E-01
2.7981072E-02,3.4568505E-01
2.7981376E-02,3.4483422E-01
2.7981680E-02,3.4583520E-01
2.7981984E-02,3.4413354E-01
2.7982288E-02,3.4368310E-01
2.7982592E-02,3.4368310E-01
2.7982896E-02,3.4423364E-01
2.7983200E-02,3.4268212E-01
2.7983504E-02,3.4298242E-01
2.7983808E-02,3.4463403E-01
2.7984112E-02,3.4318261E-01
2.7984416E-02,3.4223168E-01
2.7984720E-02,3.4378320E-01
2.7985024E-02,3.4248193E-01
2.7985328E-02,3.4128076E-01
2.7985632E-02,3.4108056E-01
2.7985936E-02,3.4138085E-01
2.7986240E-02,3.4123071E-01
2.7986544E-02,3.4022973E-01
2.7986848E-02,3.3937890E-01
2.7987152E-02,3.4118066E-01
2.7987456E-02,3.4037988E-01
2.7987760E-02,3.4047998E-01
2.7988064E-02,3.4123071E-01
2.7988368E-02,3.4233178E-01
2.7988672E-02,3.4118066E-01
2.7988976E-02,3.4073022E-01
2.7989280E-02,3.3832788E-01
2.7989584E-02,3.4032983E-01
2.7989888E-02,3.3832788E-01
2.7990192E-02,3.3937890E-01
2.7990496E-02,3.3807763E-01
2.7990800E-02,3.3657617E-01
2.7991104E-02,3.3657617E-01
2.7991408E-02,3.3637597E-01
2.7991712E-02,3.3757714E-01
2.7992016E-02,3.3607568E-01
2.7992320E-02,3.3697656E-01
2.7992624E-02,3.3817773E-01
2.7992928E-02,3.3837792E-01
2.7993232E-02,3.3887841E-01
2.7993536E-02,3.3902856E-01
2.7993840E-02,3.3837792E-01
2.7994144E-02,3.3947900E-01
2.7994448E-02,3.3817773E-01
2.7994752E-02,3.3892846E-01
2.7995056E-02,3.3732690E-01
2.7995360E-02,3.3737695E-01
2.7995664E-02,3.3822778E-01
2.7995968E-02,3.3767724E-01
2.7996272E-02,3.3682641E-01
2.7996576E-02,3.3612573E-01
2.7996880E-02,3.3617578E-01
2.7997184E-02,3.3572534E-01
2.7997488E-02,3.3522485E-01
2.7997792E-02,3.3622583E-01
2.7998096E-02,3.3677636E-01
2.7998400E-02,3.3762719E-01
2.7998704E-02,3.3777734E-01
2.7999008E-02,3.3947900E-01
2.7999312E-02,3.3687646E-01
2.7999616E-02,3.3607568E-01
2.7999920E-02,3.3512475E-01
2.8000224E-02,3.3612573E-01
2.8000528E-02,3.3637597E-01
2.8000832E-02,3.3672631E-01
2.8001136E-02,3.3492456E-01
2.8001440E-02,3.3352319E-01
2.8001744E-02,3.3312280E-01
2.8002048E-02,3.3482446E-01
2.8002352E-02,3.3462426E-01
2.8002656E-02,3.3437402E-01
2.8002960E-02,3.3412377E-01
2.8003264E-02,3.3342309E-01
2.8003568E-02,3.3187158E-01
2.8003872E-02,3.3227197E-01
2.8004176E-02,3.3122094E-01
2.8004480E-02,3.3272241E-01
2.8004784E-02,3.3302270E-01
2.8005088E-02,3.3367333E-01
2.8005392E-02,3.3337304E-01
2.8005696E-02,3.3302270E-01
2.8006000E-02,3.3317285E-01
2.8006304E-02,3.3442407E-01
2.8006608E-02,3.3387353E-01
2.8006912E-02,3.3377343E-01
2.8007216E-02,3.3257226E-01
2.8007520E-02,3.3087060E-01
2.8007824E-02,3.3057031E-01
2.8008128E-02,3.2886865E-01
2.8008432E-02,3.3197167E-01
2.8008736E-02,3.3142114E-01
2.8009040E-02,3.3197167E-01
2.8009344E-02,3.3011987E-01
2.8009648E-02,3.2911889E-01
2.8009952E-02,3.3142114E-01
2.8010256E-02,3.3347314E-01
2.8010560E-02,3.3247216E-01
2.8010864E-02,3.3072045E-01
2.8011168E-02,3.3057031E-01
2.8011472E-02,3.3087060E-01
2.8011776E-02,3.2971948E-01
2.8012080E-02,3.3122094E-01
2.8012384E-02,3.3122094E-01
2.8012688E-02,3.3122094E-01
2.8012992E-02,3.3132104E-01
2.8013296E-02,3.3067041E-01
2.8013600E-02,3.3082055E-01
2.8013904E-02,3.2986962E-01
2.8014208E-02,3.2971948E-01
2.8014512E-02,3.3047021E-01
2.8014816E-02,3.3237207E-01
2.8015120E-02,3.3042016E-01
2.8015424E-02,3.2966943E-01
2.8015728E-02,3.3092065E-01
2.8016032E-02,3.3187158E-01
2.8016336E-02,3.3202172E-01
2.8016640E-02,3.3042016E-01
2.8016944E-02,3.2916894E-01
2.8017248E-02,3.2906884E-01
2.8017552E-02,3.3027001E-01
2.8017856E-02,3.2796777E-01
2.8018160E-02,3.2806787E-01
2.8018464E-02,3.2921899E-01
2.8018768E-02,3.2871850E-01
2.8019072E-02,3.2651635E-01
2.8019376E-02,3.2876855E-01
2.8019680E-02,3.2831811E-01
2.8019984E-02,3.2741723E-01
2.8020288E-02,3.2791772E-01
2.8020592E-02,3.2766748E-01
2.8020896E-02,3.2516503E-01
2.8021200E-02,3.2626611E-01
2.8021504E-02,3.2541528E-01
2.8021808E-02,3.2646630E-01
2.8022112E-02,3.2506494E-01
2.8022416E-02,3.2561547E-01
2.8022720E-02,3.2681665E-01
2.8023024E-02,3.2701684E-01
2.8023328E-02,3.2716699E-01
2.8023632E-02,3.2716699E-01
2.8023936E-02,3.2691674E-01
2.8024240E-02,3.2686669E-01
2.8024544E-02,3.2561547E-01
2.8024848E-02,3.2661645E-01
2.8025152E-02,3.2571557E-01
2.8025456E-02,3.2601586E-01
2.8025760E-02,3.2696679E-01
2.8026064E-02,3.2746728E-01
2.8026368E-02,3.2626611E-01
2.8026672E-02,3.2471459E-01
2.8026976E-02,3.2591577E-01
2.8027280E-02,3.2541528E-01
2.8027584E-02,3.2336328E-01
2.8027888E-02,3.2381372E-01
2.8028192E-02,3.2426416E-01
2.8028496E-02,3.2431420E-01
2.8028800E-02,3.2531518E-01
2.8029104E-02,3.2466455E-01
2.8029408E-02,3.2621606E-01
2.8029712E-02,3.2596582E-01
2.8030016E-02,3.2521508E-01
2.8030320E-02,3.2606591E-01
2.8030624E-02,3.2776757E-01
2.8030928E-02,3.2566552E-01
2.8031232E-02,3.2696679E-01
2.8031536E-02,3.2716699E-01
2.8031840E-02,3.2511499E-01
2.8032144E-02,3.2531518E-01
2.8032448E-02,3.2411401E-01
2.8032752E-02,3.2246240E-01
2.8033056E-02,3.2341333E-01
2.8033360E-02,3.2201196E-01
2.8033664E-02,3.2131127E-01
2.8033968E-02,3.2201196E-01
2.8034272E-02,3.2326318E-01
2.8034576E-02,3.2271264E-01
2.8034880E-02,3.2231225E-01
2.8035184E-02,3.2236230E-01
2.8035488E-02,3.2246240E-01
2.8035792E-02,3.2276269E-01
2.8036096E-02,3.2261254E-01
2.8036400E-02,3.2131127E-01
2.8036704E-02,3.2076074E-01
2.8037008E-02,3.2231225E-01
2.8037312E-02,3.2086083E-01
2.8037616E-02,3.2001000E-01
2.8037920E-02,3.2046044E-01
2.8038224E-02,3.2036035E-01
2.8038528E-02,3.2086083E-01
2.8038832E-02,3.2126123E-01
2.8039136E-02,3.2061059E-01
2.8039440E-02,3.1910913E-01
2.8039744E-02,3.1875878E-01
2.8040048E-02,3.1920922E-01
2.8040352E-02,3.1880883E-01
2.8040656E-02,3.2151147E-01
2.8040960E-02,3.1990991E-01
2.8041264E-02,3.2006005E-01
2.8041568E-02,3.2106103E-01
2.8041872E-02,3.2141137E-01
2.8042176E-02,3.2081079E-01
2.8042480E-02,3.1955957E-01
2.8042784E-02,3.2001000E-01
2.8043088E-02,3.2046044E-01
2.8043392E-02,3.2026025E-01
2.8043696E-02,3.2091088E-01
2.8044000E-02,3.2061059E-01
2.8044304E-02,3.2051049E-01
2.8044608E-02,3.1945947E-01
2.8044912E-02,3.1910913E-01
2.8045216E-02,3.1805810E-01
2.8045520E-02,3.1820825E-01
2.8045824E-02,3.1865869E-01
2.8046128E-02,3.1850854E-01
2.8046432E-02,3.1775781E-01
2.8046736E-02,3.1605615E-01
2.8047040E-02,3.1725732E-01
2.8047344E-02,3.1685693E-01
2.8047648E-02,3.1880883E-01
2.8047952E-02,3.1720727E-01
2.8048256E-02,3.1825830E-01
2.8048560E-02,3.1760766E-01
2.8048864E-02,3.1690698E-01
2.8049168E-02,3.1700708E-01
2.8049472E-02,3.1765771E-01
2.8049776E-02,3.1615625E-01
2.8050080E-02,3.1590600E-01
2.8050384E-02,3.1580590E-01
2.8050688E-02,3.1780786E-01
2.8050992E-02,3.1555566E-01
2.8051296E-02,3.1715722E-01
2.8051600E-02,3.1565576E-01
2.8051904E-02,3.1790795E-01
2.8052208E-02,3.1800805E-01
2.8052512E-02,3.1735742E-01
2.8052816E-02,3.1780786E-01
2.8053120E-02,3.1545556E-01
2.8053424E-02,3.1630639E-01
2.8053728E-02,3.1615625E-01
2.8054032E-02,3.1675683E-01
2.8054336E-02,3.1540551E-01
2.8054640E-02,3.1515527E-01
2.8054944E-02,3.1510522E-01
2.8055248E-02,3.1385400E-01
2.8055552E-02,3.1535546E-01
2.8055856E-02,3.1520532E-01
2.8056160E-02,3.1505517E-01
2.8056464E-02,3.1400415E-01
2.8056768E-02,3.1540551E-01
2.8057072E-02,3.1485498E-01
2.8057376E-02,3.1405419E-01
2.8057680E-02,3.1375390E-01
2.8057984E-02,3.1405419E-01
2.8058288E-02,3.1520532E-01
2.8058592E-02,3.1485498E-01
2.8058896E-02,3.1430444E-01
2.8059200E-02,3.1505517E-01
2.8059504E-02,3.1560571E-01
2.8059808E-02,3.1630639E-01
2.8060112E-02,3.1510522E-01
2.8060416E-02,3.1595605E-01
2.8060720E-02,3.1480493E-01
2.8061024E-02,3.1355371E-01
2.8061328E-02,3.1350366E-01
2.8061632E-02,3.1395410E-01
2.8061936E-02,3.1455468E-01
2.8062240E-02,3.1520532E-01
2.8062544E-02,3.1390405E-01
2.8062848E-02,3.1305322E-01
2.8063152E-02,3.1370385E-01
2.8063456E-02,3.1520532E-01
2.8063760E-02,3.1455468E-01
2.8064064E-02,3.1350366E-01
2.8064368E-02,3.1510522E-01
2.8064672E-02,3.1535546E-01
2.8064976E-02,3.1465478E-01
2.8065280E-02,3.1290307E-01
2.8065584E-02,3.1320336E-01
2.8065888E-02,3.1215234E-01
2.8066192E-02,3.1220239E-01
2.8066496E-02,3.1405419E-01
2.8066800E-02,3.1240258E-01
2.8067104E-02,3.1290307E-01
2.8067408E-02,3.1295312E-01
2.8067712E-02,3.1200219E-01
2.8068016E-02,3.1220239E-01
2.8068320E-02,3.1270288E-01
2.8068624E-02,3.1215234E-01
2.8068928E-02,3.1165185E-01
2.8069232E-02,3.1180200E-01
2.8069536E-02,3.0964990E-01
2.8069840E-02,3.1075097E-01
2.8070144E-02,3.0819848E-01
2.8070448E-02,3.1010034E-01
2.8070752E-02,3.0944970E-01
2.8071056E-02,3.0889917E-01
2.8071360E-02,3.0844873E-01
2.8071664E-02,3.0834863E-01
2.8071968E-02,3.0924951E-01
2.8072272E-02,3.0944970E-01
2.8072576E-02,3.0894921E-01
2.8072880E-02,3.1215234E-01
2.8073184E-02,3.0964990E-01
2.8073488E-02,3.1025048E-01
2.8073792E-02,3.1065087E-01
2.8074096E-02,3.1270288E-01
2.8074400E-02,3.1005029E-01
2.8074704E-02,3.0990014E-01
2.8075008E-02,3.0809838E-01
2.8075312E-02,3.0949975E-01
2.8075616E-02,3.0759790E-01
2.8075920E-02,3.0764794E-01
2.8076224E-02,3.0859887E-01
2.8076528E-02,3.0724755E-01
2.8076832E-02,3.0604638E-01
2.8077136E-02,3.0739770E-01
2.8077440E-02,3.0714746E-01
2.8077744E-02,3.0849877E-01
2.8078048E-02,3.1020043E-01
2.8078352E-02,3.0734765E-01
2.8078656E-02,3.0919946E-01
2.8078960E-02,3.0864892E-01
2.8079264E-02,3.0809838E-01
2.8079568E-02,3.0849877E-01
2.8079872E-02,3.0949975E-01
2.8080176E-02,3.0919946E-01
2.8080480E-02,3.0829858E-01
2.8080784E-02,3.0919946E-01
2.8081088E-02,3.0544580E-01
2.8081392E-02,3.0799829E-01
2.8081696E-02,3.0844873E-01
2.8082000E-02,3.0809838E-01
2.8082304E-02,3.0864892E-01
2.8082608E-02,3.0679711E-01
2.8082912E-02,3.0729760E-01
2.8083216E-02,3.0729760E-01
2.8083520E-02,3.0364404E-01
2.8083824E-02,3.0519555E-01
2.8084128E-02,3.0629663E-01
2.8084432E-02,3.0579614E-01
2.8084736E-02,3.0674707E-01
2.8085040E-02,3.0629663E-01
2.8085344E-02,3.0404443E-01
2.8085648E-02,3.0554589E-01
2.8085952E-02,3.0444482E-01
2.8086256E-02,3.0529565E-01
2.8086560E-02,3.0529565E-01
2.8086864E-02,3.0594628E-01
2.8087168E-02,3.0514550E-01
2.8087472E-02,3.0449487E-01
2.8087776E-02,3.0439477E-01
2.8088080E-02,3.0329370E-01
2.8088384E-02,3.0354394E-01
2.8088688E-02,3.0269311E-01
2.8088992E-02,3.0384423E-01
2.8089296E-02,3.0179223E-01
2.8089600E-02,3.0064111E-01
2.8089904E-02,3.0059106E-01
2.8090208E-02,3.0189233E-01
2.8090512E-02,3.0149194E-01
2.8090816E-02,3.0314355E-01
2.8091120E-02,3.0124169E-01
2.8091424E-02,3.0124169E-01
2.8091728E-02,3.0119165E-01
2.8092032E-02,2.9984033E-01
2.8092336E-02,3.0004052E-01
2.8092640E-02,2.9938989E-01
2.8092944E-02,2.9798852E-01
2.8093248E-02,2.9748803E-01
2.8093552E-02,2.9969018E-01
2.8093856E-02,2.9994042E-01
2.8094160E-02,3.0004052E-01
2.8094464E-02,2.9979028E-01
2.8094768E-02,2.9954003E-01
2.8095072E-02,3.0084130E-01
2.8095376E-02,3.0074121E-01
2.8095680E-02,3.0174218E-01
2.8095984E-02,3.0204248E-01
2.8096288E-02,3.0274316E-01
2.8096592E-02,3.0059106E-01
2.8096896E-02,3.0109155E-01
2.8097200E-02,2.9979028E-01
2.8097504E-02,2.9948999E-01
2.8097808E-02,3.0034082E-01
2.8098112E-02,3.0189233E-01
2.8098416E-02,2.9954003E-01
2.8098720E-02,3.0089135E-01
2.8099024E-02,2.9979028E-01
2.8099328E-02,2.9908959E-01
2.8099632E-02,2.9928979E-01
2.8099936E-02,2.9964013E-01
2.8100240E-02,3.0009057E-01
2.8100544E-02,2.9723779E-01
2.8100848E-02,2.9913964E-01
2.8101152E-02,2.9848901E-01
2.8101456E-02,2.9773828E-01
2.8101760E-02,2.9618676E-01
2.8102064E-02,2.9688745E-01
2.8102368E-02,2.9683740E-01
2.8102672E-02,2.9578637E-01
2.8102976E-02,2.9593652E-01
