in s,C2 in V
3.00337069E-01,7.4413300E-01
3.00337530E-01,7.4497223E-01
3.00337990E-01,7.4245453E-01
3.00338451E-01,7.4390411E-01
3.00338912E-01,7.4337006E-01
3.00339373E-01,7.4512482E-01
3.00339834E-01,7.4443817E-01
3.00340294E-01,7.4405670E-01
3.00340755E-01,7.4283600E-01
3.00341216E-01,7.4146271E-01
3.00341677E-01,7.3963165E-01
3.00342138E-01,7.4291229E-01
3.00342598E-01,7.4161530E-01
3.00343059E-01,7.4291229E-01
3.00343520E-01,7.4169159E-01
3.00343981E-01,7.4169159E-01
3.00344442E-01,7.3940277E-01
3.00344902E-01,7.4031830E-01
3.00345363E-01,7.3947906E-01
3.00345824E-01,7.4184418E-01
3.00346285E-01,7.4085236E-01
3.00346746E-01,7.3841095E-01
3.00347206E-01,7.4375153E-01
3.00347667E-01,7.4176788E-01
3.00348128E-01,7.3879242E-01
3.00348589E-01,7.4100494E-01
3.00349050E-01,7.3963165E-01
3.00349510E-01,7.4054718E-01
3.00349971E-01,7.3932648E-01
3.00350432E-01,7.4230194E-01
3.00350893E-01,7.4123383E-01
3.00351354E-01,7.4039459E-01
3.00351814E-01,7.4314117E-01
3.00352275E-01,7.4115753E-01
3.00352736E-01,7.4230194E-01
3.00353197E-01,7.4138641E-01
3.00353658E-01,7.4008942E-01
3.00354118E-01,7.4008942E-01
3.00354579E-01,7.3955536E-01
3.00355040E-01,7.3894501E-01
3.00355501E-01,7.4054718E-01
3.00355962E-01,7.4085236E-01
3.00356422E-01,7.4062347E-01
3.00356883E-01,7.4344635E-01
3.00357344E-01,7.4047089E-01
3.00357805E-01,7.4115753E-01
3.00358266E-01,7.4207306E-01
3.00358726E-01,7.4192047E-01
3.00359187E-01,7.4146271E-01
3.00359648E-01,7.3947906E-01
3.00360109E-01,7.3917389E-01
3.00360570E-01,7.4146271E-01
3.00361030E-01,7.4069977E-01
3.00361491E-01,7.4031830E-01
3.00361952E-01,7.4176788E-01
3.00362413E-01,7.3810577E-01
3.00362874E-01,7.3863983E-01
3.00363334E-01,7.4237823E-01
3.00363795E-01,7.4314117E-01
3.00364256E-01,7.4329376E-01
3.00364717E-01,7.4321747E-01
3.00365178E-01,7.4619293E-01
3.00365638E-01,7.4428558E-01
3.00366099E-01,7.4314117E-01
3.00366560E-01,7.4306488E-01
3.00367021E-01,7.4436188E-01
3.00367482E-01,7.4337006E-01
3.00367942E-01,7.4329376E-01
3.00368403E-01,7.4237823E-01
3.00368864E-01,7.4131012E-01
3.00369325E-01,7.4291229E-01
3.00369786E-01,7.4489594E-01
3.00370246E-01,7.4542999E-01
3.00370707E-01,7.4596405E-01
3.00371168E-01,7.4466705E-01
3.00371629E-01,7.4497223E-01
3.00372090E-01,7.4428558E-01
3.00372550E-01,7.4375153E-01
3.00373011E-01,7.4466705E-01
3.00373472E-01,7.4245453E-01
3.00373933E-01,7.4199677E-01
3.00374394E-01,7.4344635E-01
3.00374854E-01,7.4275970E-01
3.00375315E-01,7.4337006E-01
3.00375776E-01,7.4138641E-01
3.00376237E-01,7.3909760E-01
3.00376698E-01,7.3886871E-01
3.00377158E-01,7.3879242E-01
3.00377619E-01,7.4176788E-01
3.00378080E-01,7.4123383E-01
3.00378541E-01,7.4207306E-01
3.00379002E-01,7.3986053E-01
3.00379462E-01,7.3947906E-01
3.00379923E-01,7.3963165E-01
3.00380384E-01,7.3810577E-01
3.00380845E-01,7.4138641E-01
3.00381306E-01,7.3955536E-01
3.00381766E-01,7.4214935E-01
3.00382227E-01,7.4024200E-01
3.00382688E-01,7.4253082E-01
3.00383149E-01,7.4131012E-01
3.00383610E-01,7.4054718E-01
3.00384070E-01,7.4146271E-01
3.00384531E-01,7.3947906E-01
3.00384992E-01,7.4237823E-01
3.00385453E-01,7.3932648E-01
3.00385914E-01,7.3780060E-01
3.00386374E-01,7.3757172E-01
3.00386835E-01,7.3909760E-01
3.00387296E-01,7.3856354E-01
3.00387757E-01,7.3726654E-01
3.00388218E-01,7.3757172E-01
3.00388678E-01,7.3604584E-01
3.00389139E-01,7.3322296E-01
3.00389600E-01,7.3688507E-01
3.00390061E-01,7.3726654E-01
3.00390522E-01,7.3802948E-01
3.00390982E-01,7.3970795E-01
3.00391443E-01,7.3810577E-01
3.00391904E-01,7.3932648E-01
3.00392365E-01,7.3734283E-01
3.00392826E-01,7.3749542E-01
3.00393286E-01,7.3612213E-01
3.00393747E-01,7.3543549E-01
3.00394208E-01,7.3520660E-01
3.00394669E-01,7.3513031E-01
3.00395130E-01,7.3688507E-01
3.00395590E-01,7.3673248E-01
3.00396051E-01,7.3574066E-01
3.00396512E-01,7.3322296E-01
3.00396973E-01,7.3345184E-01
3.00397434E-01,7.3688507E-01
3.00397894E-01,7.3261261E-01
3.00398355E-01,7.3833466E-01
3.00398816E-01,7.3848724E-01
3.00399277E-01,7.3619843E-01
3.00399738E-01,7.3413849E-01
3.00400198E-01,7.3268890E-01
3.00400659E-01,7.3398590E-01
3.00401120E-01,7.3574066E-01
3.00401581E-01,7.3177338E-01
3.00402042E-01,7.3436737E-01
3.00402502E-01,7.3406219E-01
3.00402963E-01,7.3116302E-01
3.00403424E-01,7.3291779E-01
3.00403885E-01,7.3574066E-01
3.00404346E-01,7.3390961E-01
3.00404806E-01,7.3398590E-01
3.00405267E-01,7.3268890E-01
3.00405728E-01,7.3192596E-01
3.00406189E-01,7.3307037E-01
3.00406650E-01,7.3284149E-01
3.00407110E-01,7.3253632E-01
3.00407571E-01,7.3574066E-01
3.00408032E-01,7.3314667E-01
3.00408493E-01,7.3688507E-01
3.00408954E-01,7.3726654E-01
3.00409414E-01,7.3436737E-01
3.00409875E-01,7.3268890E-01
3.00410336E-01,7.3513031E-01
3.00410797E-01,7.3383331E-01
3.00411258E-01,7.3635101E-01
3.00411718E-01,7.3421478E-01
3.00412179E-01,7.3368073E-01
3.00412640E-01,7.3497772E-01
3.00413101E-01,7.3322296E-01
3.00413562E-01,7.3551178E-01
3.00414022E-01,7.3291779E-01
3.00414483E-01,7.3352814E-01
3.00414944E-01,7.3566437E-01
3.00415405E-01,7.3047638E-01
3.00415866E-01,7.3062897E-01
3.00416326E-01,7.3184967E-01
3.00416787E-01,7.3390961E-01
3.00417248E-01,7.3268890E-01
3.00417709E-01,7.3207855E-01
3.00418170E-01,7.3093414E-01
3.00418630E-01,7.3390961E-01
3.00419091E-01,7.3230743E-01
3.00419552E-01,7.3215485E-01
3.00420013E-01,7.3246002E-01
3.00420474E-01,7.3375702E-01
3.00420934E-01,7.2910309E-01
3.00421395E-01,7.3070526E-01
3.00421856E-01,7.2772980E-01
3.00422317E-01,7.3085785E-01
3.00422778E-01,7.2963715E-01
3.00423238E-01,7.2795868E-01
3.00423699E-01,7.3139191E-01
3.00424160E-01,7.2803497E-01
3.00424621E-01,7.2650909E-01
3.00425082E-01,7.2551727E-01
3.00425542E-01,7.2582245E-01
3.00426003E-01,7.2940826E-01
3.00426464E-01,7.2673798E-01
3.00426925E-01,7.2910309E-01
3.00427386E-01,7.2864532E-01
3.00427846E-01,7.2917938E-01
3.00428307E-01,7.2834015E-01
3.00428768E-01,7.2536469E-01
3.00429229E-01,7.2368622E-01
3.00429690E-01,7.2452545E-01
3.00430150E-01,7.2612762E-01
3.00430611E-01,7.2574615E-01
3.00431072E-01,7.2467804E-01
3.00431533E-01,7.2689056E-01
3.00431994E-01,7.2566986E-01
3.00432454E-01,7.2406769E-01
3.00432915E-01,7.2574615E-01
3.00433376E-01,7.2391510E-01
3.00433837E-01,7.2231293E-01
3.00434298E-01,7.2223663E-01
3.00434758E-01,7.2429657E-01
3.00435219E-01,7.2689056E-01
3.00435680E-01,7.2528839E-01
3.00436141E-01,7.2406769E-01
3.00436602E-01,7.2612762E-01
3.00437062E-01,7.2711945E-01
3.00437523E-01,7.2742462E-01
3.00437984E-01,7.2742462E-01
3.00438445E-01,7.2643280E-01
3.00438906E-01,7.2666168E-01
3.00439366E-01,7.2925568E-01
3.00439827E-01,7.2681427E-01
3.00440288E-01,7.2826385E-01
3.00440749E-01,7.2582245E-01
3.00441210E-01,7.2658539E-01
3.00441670E-01,7.2772980E-01
3.00442131E-01,7.2742462E-01
3.00442592E-01,7.2780609E-01
3.00443053E-01,7.2399139E-01
3.00443514E-01,7.2544098E-01
3.00443974E-01,7.2544098E-01
3.00444435E-01,7.2452545E-01
3.00444896E-01,7.2452545E-01
3.00445357E-01,7.2612762E-01
3.00445818E-01,7.2536469E-01
3.00446278E-01,7.2422028E-01
3.00446739E-01,7.2628021E-01
3.00447200E-01,7.2467804E-01
3.00447661E-01,7.2391510E-01
3.00448122E-01,7.2299957E-01
3.00448582E-01,7.2483063E-01
3.00449043E-01,7.2521210E-01
3.00449504E-01,7.2345734E-01
3.00449965E-01,7.2345734E-01
3.00450426E-01,7.2093964E-01
3.00450886E-01,7.2422028E-01
3.00451347E-01,7.2521210E-01
3.00451808E-01,7.2322845E-01
3.00452269E-01,7.2315216E-01
3.00452730E-01,7.2429657E-01
3.00453190E-01,7.2505951E-01
3.00453651E-01,7.2467804E-01
3.00454112E-01,7.2559357E-01
3.00454573E-01,7.2559357E-01
3.00455034E-01,7.2391510E-01
3.00455494E-01,7.2620392E-01
3.00455955E-01,7.2566986E-01
3.00456416E-01,7.2399139E-01
3.00456877E-01,7.2467804E-01
3.00457338E-01,7.2483063E-01
3.00457798E-01,7.2635651E-01
3.00458259E-01,7.2345734E-01
3.00458720E-01,7.2643280E-01
3.00459181E-01,7.2544098E-01
3.00459642E-01,7.2536469E-01
3.00460102E-01,7.2803497E-01
3.00460563E-01,7.2566986E-01
3.00461024E-01,7.2490692E-01
3.00461485E-01,7.2437286E-01
3.00461946E-01,7.2406769E-01
3.00462406E-01,7.2429657E-01
3.00462867E-01,7.2452545E-01
3.00463328E-01,7.2383881E-01
3.00463789E-01,7.2429657E-01
3.00464250E-01,7.2322845E-01
3.00464710E-01,7.2475433E-01
3.00465171E-01,7.2414398E-01
3.00465632E-01,7.2475433E-01
3.00466093E-01,7.2429657E-01
3.00466554E-01,7.2620392E-01
3.00467014E-01,7.2383881E-01
3.00467475E-01,7.2345734E-01
3.00467936E-01,7.2505951E-01
3.00468397E-01,7.2368622E-01
3.00468858E-01,7.2200775E-01
3.00469318E-01,7.2368622E-01
3.00469779E-01,7.2223663E-01
3.00470240E-01,7.2154999E-01
3.00470701E-01,7.2200775E-01
3.00471162E-01,7.2002411E-01
3.00471622E-01,7.2315216E-01
3.00472083E-01,7.2177887E-01
3.00472544E-01,7.2162628E-01
3.00473005E-01,7.2063446E-01
3.00473466E-01,7.2017670E-01
3.00473926E-01,7.1727753E-01
3.00474387E-01,7.1758270E-01
3.00474848E-01,7.1666718E-01
3.00475309E-01,7.1620941E-01
3.00475770E-01,7.1483612E-01
3.00476230E-01,7.1643829E-01
3.00476691E-01,7.1750641E-01
3.00477152E-01,7.1666718E-01
3.00477613E-01,7.1613312E-01
3.00478074E-01,7.1598053E-01
3.00478534E-01,7.1491241E-01
3.00478995E-01,7.1453094E-01
3.00479456E-01,7.1819305E-01
3.00479917E-01,7.1727753E-01
3.00480378E-01,7.1681976E-01
3.00480838E-01,7.1796417E-01
3.00481299E-01,7.1681976E-01
3.00481760E-01,7.1781158E-01
3.00482221E-01,7.1681976E-01
3.00482682E-01,7.1544647E-01
3.00483142E-01,7.1613312E-01
3.00483603E-01,7.1735382E-01
3.00484064E-01,7.1857452E-01
3.00484525E-01,7.1475983E-01
3.00484986E-01,7.1544647E-01
3.00485446E-01,7.1666718E-01
3.00485907E-01,7.1819305E-01
3.00486368E-01,7.1666718E-01
3.00486829E-01,7.1964264E-01
3.00487290E-01,7.1834564E-01
3.00487750E-01,7.1605682E-01
3.00488211E-01,7.1514130E-01
3.00488672E-01,7.1323395E-01
3.00489133E-01,7.1239471E-01
3.00489594E-01,7.1262360E-01
3.00490054E-01,7.1125031E-01
3.00490515E-01,7.1254730E-01
3.00490976E-01,7.1338654E-01
3.00491437E-01,7.1651459E-01
3.00491898E-01,7.1605682E-01
3.00492358E-01,7.1453094E-01
3.00492819E-01,7.1269989E-01
3.00493280E-01,7.1285248E-01
3.00493741E-01,7.1407318E-01
3.00494202E-01,7.1414948E-01
3.00494662E-01,7.1224213E-01
3.00495123E-01,7.1422577E-01
3.00495584E-01,7.1475983E-01
3.00496045E-01,7.1407318E-01
3.00496506E-01,7.1544647E-01
3.00496966E-01,7.1537018E-01
3.00497427E-01,7.1514130E-01
3.00497888E-01,7.1315765E-01
3.00498349E-01,7.1361542E-01
3.00498810E-01,7.1048737E-01
3.00499270E-01,7.1407318E-01
3.00499731E-01,7.1506500E-01
3.00500192E-01,7.1491241E-01
3.00500653E-01,7.1392059E-01
3.00501114E-01,7.1437836E-01
3.00501574E-01,7.1628571E-01
3.00502035E-01,7.1460724E-01
3.00502496E-01,7.1475983E-01
3.00502957E-01,7.1254730E-01
3.00503418E-01,7.1315765E-01
3.00503878E-01,7.1483612E-01
3.00504339E-01,7.1491241E-01
3.00504800E-01,7.1292877E-01
3.00505261E-01,7.1361542E-01
3.00505722E-01,7.1186066E-01
3.00506182E-01,7.1483612E-01
3.00506643E-01,7.1353912E-01
3.00507104E-01,7.1620941E-01
3.00507565E-01,7.1460724E-01
3.00508026E-01,7.1552277E-01
3.00508486E-01,7.1369171E-01
3.00508947E-01,7.1361542E-01
3.00509408E-01,7.1163177E-01
3.00509869E-01,7.1254730E-01
3.00510330E-01,7.1269989E-01
3.00510790E-01,7.1430206E-01
3.00511251E-01,7.1239471E-01
3.00511712E-01,7.1239471E-01
3.00512173E-01,7.1239471E-01
3.00512634E-01,7.1346283E-01
3.00513094E-01,7.1422577E-01
3.00513555E-01,7.1292877E-01
3.00514016E-01,7.1308136E-01
3.00514477E-01,7.1086884E-01
3.00514938E-01,7.1140289E-01
3.00515398E-01,7.1193695E-01
3.00515859E-01,7.1231842E-01
3.00516320E-01,7.0880890E-01
3.00516781E-01,7.1048737E-01
3.00517242E-01,7.1193695E-01
3.00517702E-01,7.0819855E-01
3.00518163E-01,7.1041107E-01
3.00518624E-01,7.1056366E-01
3.00519085E-01,7.0873260E-01
3.00519546E-01,7.0911407E-01
3.00520006E-01,7.0980072E-01
3.00520467E-01,7.1025848E-01
3.00520928E-01,7.0728302E-01
3.00521389E-01,7.1117401E-01
3.00521850E-01,7.0865631E-01
3.00522310E-01,7.1048737E-01
3.00522771E-01,7.1155548E-01
3.00523232E-01,7.1170807E-01
3.00523693E-01,7.1155548E-01
3.00524154E-01,7.0911407E-01
3.00524614E-01,7.0819855E-01
3.00525075E-01,7.0995331E-01
3.00525536E-01,7.1109772E-01
3.00525997E-01,7.1117401E-01
3.00526458E-01,7.0743561E-01
3.00526918E-01,7.0552826E-01
3.00527379E-01,7.0926666E-01
3.00527840E-01,7.0789337E-01
3.00528301E-01,7.0865631E-01
3.00528762E-01,7.1010590E-01
3.00529222E-01,7.0629120E-01
3.00529683E-01,7.0865631E-01
3.00530144E-01,7.0934296E-01
3.00530605E-01,7.0903778E-01
3.00531066E-01,7.0560455E-01
3.00531526E-01,7.0919037E-01
3.00531987E-01,7.0926666E-01
3.00532448E-01,7.0987701E-01
3.00532909E-01,7.0804596E-01
3.00533370E-01,7.0903778E-01
3.00533830E-01,7.0880890E-01
3.00534291E-01,7.1010590E-01
3.00534752E-01,7.0774078E-01
3.00535213E-01,7.0827484E-01
3.00535674E-01,7.0873260E-01
3.00536134E-01,7.0758820E-01
3.00536595E-01,7.0964813E-01
3.00537056E-01,7.0896149E-01
3.00537517E-01,7.0827484E-01
3.00537978E-01,7.0636749E-01
3.00538438E-01,7.0766449E-01
3.00538899E-01,7.0835114E-01
3.00539360E-01,7.0865631E-01
3.00539821E-01,7.0865631E-01
3.00540282E-01,7.0636749E-01
3.00540742E-01,7.0529938E-01
3.00541203E-01,7.0354462E-01
3.00541664E-01,7.0682526E-01
3.00542125E-01,7.0560455E-01
3.00542586E-01,7.0659637E-01
3.00543046E-01,7.0499420E-01
3.00543507E-01,7.0644379E-01
3.00543968E-01,7.0781708E-01
3.00544429E-01,7.0446014E-01
3.00544890E-01,7.0774078E-01
3.00545350E-01,7.0850372E-01
3.00545811E-01,7.0819855E-01
3.00546272E-01,7.0735931E-01
3.00546733E-01,7.0705414E-01
3.00547194E-01,7.0545197E-01
3.00547654E-01,7.0507050E-01
3.00548115E-01,7.0598602E-01
3.00548576E-01,7.0705414E-01
3.00549037E-01,7.0690155E-01
3.00549498E-01,7.0575714E-01
3.00549958E-01,7.0835114E-01
3.00550419E-01,7.0720673E-01
3.00550880E-01,7.0529938E-01
3.00551341E-01,7.0644379E-01
3.00551802E-01,7.0644379E-01
3.00552262E-01,7.0529938E-01
3.00552723E-01,7.0491791E-01
3.00553184E-01,7.0499420E-01
3.00553645E-01,7.0507050E-01
3.00554106E-01,7.0644379E-01
3.00554566E-01,7.0598602E-01
3.00555027E-01,7.0545197E-01
3.00555488E-01,7.0720673E-01
3.00555949E-01,7.0613861E-01
3.00556410E-01,7.0621490E-01
3.00556870E-01,7.0743561E-01
3.00557331E-01,7.0491791E-01
3.00557792E-01,7.0621490E-01
3.00558253E-01,7.0652008E-01
3.00558714E-01,7.0713043E-01
3.00559174E-01,7.0522308E-01
3.00559635E-01,7.0674896E-01
3.00560096E-01,7.0476532E-01
3.00560557E-01,7.0590973E-01
3.00561018E-01,7.0522308E-01
3.00561478E-01,7.0537567E-01
3.00561939E-01,7.0178986E-01
3.00562400E-01,7.0354462E-01
3.00562861E-01,7.0369720E-01
3.00563322E-01,7.0285797E-01
3.00563782E-01,7.0446014E-01
3.00564243E-01,7.0354462E-01
3.00564704E-01,7.0278168E-01
3.00565165E-01,7.0415497E-01
3.00565626E-01,7.0354462E-01
3.00566086E-01,7.0003510E-01
3.00566547E-01,7.0270538E-01
3.00567008E-01,7.0232391E-01
3.00567469E-01,7.0140839E-01
3.00567930E-01,7.0064545E-01
3.00568390E-01,7.0095062E-01
3.00568851E-01,7.0110321E-01
3.00569312E-01,7.0095062E-01
3.00569773E-01,7.0247650E-01
3.00570234E-01,7.0041656E-01
3.00570694E-01,7.0056915E-01
3.00571155E-01,7.0140839E-01
3.00571616E-01,7.0041656E-01
3.00572077E-01,7.0018768E-01
3.00572538E-01,6.9789886E-01
3.00572998E-01,6.9873810E-01
3.00573459E-01,7.0003510E-01
3.00573920E-01,6.9896698E-01
3.00574381E-01,7.0064545E-01
3.00574842E-01,7.0308685E-01
3.00575302E-01,7.0194244E-01
3.00575763E-01,7.0270538E-01
3.00576224E-01,7.0156097E-01
3.00576685E-01,7.0285797E-01
3.00577146E-01,7.0041656E-01
3.00577606E-01,7.0240021E-01
3.00578067E-01,7.0186615E-01
3.00578528E-01,7.0049286E-01
3.00578989E-01,6.9835663E-01
3.00579450E-01,6.9698334E-01
3.00579910E-01,6.9934845E-01
3.00580371E-01,7.0087433E-01
3.00580832E-01,7.0156097E-01
3.00581293E-01,7.0087433E-01
3.00581754E-01,7.0072174E-01
3.00582214E-01,6.9919586E-01
3.00582675E-01,6.9881439E-01
3.00583136E-01,7.0125580E-01
3.00583597E-01,7.0011139E-01
3.00584058E-01,7.0285797E-01
3.00584518E-01,7.0041656E-01
3.00584979E-01,6.9881439E-01
3.00585440E-01,6.9759369E-01
3.00585901E-01,6.9835663E-01
3.00586362E-01,7.0011139E-01
3.00586822E-01,6.9942474E-01
3.00587283E-01,6.9911957E-01
3.00587744E-01,6.9927216E-01
3.00588205E-01,7.0003510E-01
3.00588666E-01,6.9759369E-01
3.00589126E-01,6.9698334E-01
3.00589587E-01,6.9538116E-01
3.00590048E-01,6.9789886E-01
3.00590509E-01,6.9965363E-01
3.00590970E-01,7.0064545E-01
3.00591430E-01,6.9789886E-01
3.00591891E-01,6.9644928E-01
3.00592352E-01,6.9454193E-01
3.00592813E-01,6.9454193E-01
3.00593274E-01,6.9431305E-01
3.00593734E-01,6.9583893E-01
3.00594195E-01,6.9446564E-01
3.00594656E-01,6.9599152E-01
3.00595117E-01,6.9561005E-01
3.00595578E-01,6.9515228E-01
3.00596038E-01,6.9362640E-01
3.00596499E-01,6.9377899E-01
3.00596960E-01,6.9423676E-01
3.00597421E-01,6.9431305E-01
3.00597882E-01,6.8996429E-01
3.00598342E-01,6.9210052E-01
3.00598803E-01,6.9149017E-01
3.00599264E-01,6.9599152E-01
3.00599725E-01,6.9820404E-01
3.00600186E-01,6.9568634E-01
3.00600646E-01,6.9759369E-01
3.00601107E-01,6.9263458E-01
3.00601568E-01,6.9324493E-01
3.00602029E-01,6.9309235E-01
3.00602490E-01,6.9377899E-01
3.00602950E-01,6.9187164E-01
3.00603411E-01,6.9301605E-01
3.00603872E-01,6.9126129E-01
3.00604333E-01,6.9416046E-01
3.00604794E-01,6.9499969E-01
3.00605254E-01,6.9210052E-01
3.00605715E-01,6.9576263E-01
3.00606176E-01,6.9515228E-01
3.00606637E-01,6.9568634E-01
3.00607098E-01,6.9530487E-01
3.00607558E-01,6.9347382E-01
3.00608019E-01,6.9492340E-01
3.00608480E-01,6.9637299E-01
3.00608941E-01,6.9400787E-01
3.00609402E-01,6.9301605E-01
3.00609862E-01,6.9103241E-01
3.00610323E-01,6.9446564E-01
3.00610784E-01,6.9522858E-01
3.00611245E-01,6.9522858E-01
3.00611706E-01,6.9599152E-01
3.00612166E-01,6.9377899E-01
3.00612627E-01,6.9248199E-01
3.00613088E-01,6.9263458E-01
3.00613549E-01,6.9225311E-01
3.00614010E-01,6.9538116E-01
3.00614470E-01,6.9156647E-01
3.00614931E-01,6.9065094E-01
3.00615392E-01,6.9080353E-01
3.00615853E-01,6.8935394E-01
3.00616314E-01,6.8973541E-01
3.00616774E-01,6.9202423E-01
3.00617235E-01,6.9004059E-01
3.00617696E-01,6.9293976E-01
3.00618157E-01,6.9065094E-01
3.00618618E-01,6.9171906E-01
3.00619078E-01,6.9011688E-01
3.00619539E-01,6.8744659E-01
3.00620000E-01,6.8828583E-01
3.00620461E-01,6.8859100E-01
3.00620922E-01,6.8866730E-01
3.00621382E-01,6.8881989E-01
3.00621843E-01,6.8927765E-01
3.00622304E-01,6.8714142E-01
3.00622765E-01,6.9133759E-01
3.00623226E-01,6.9080353E-01
3.00623686E-01,6.8904877E-01
3.00624147E-01,6.8981171E-01
3.00624608E-01,6.8523407E-01
3.00625069E-01,6.8683624E-01
3.00625530E-01,6.8721771E-01
3.00625990E-01,6.8576813E-01
3.00626451E-01,6.8592072E-01
3.00626912E-01,6.8439484E-01
3.00627373E-01,6.8965912E-01
3.00627834E-01,6.8996429E-01
3.00628294E-01,6.8790436E-01
3.00628755E-01,6.9011688E-01
3.00629216E-01,6.8737030E-01
3.00629677E-01,6.8607330E-01
3.00630138E-01,6.8393707E-01
3.00630598E-01,6.8424225E-01
3.00631059E-01,6.8538666E-01
3.00631520E-01,6.8767548E-01
3.00631981E-01,6.8836212E-01
3.00632442E-01,6.8851471E-01
3.00632902E-01,6.8843842E-01
3.00633363E-01,6.8691254E-01
3.00633824E-01,6.8828583E-01
3.00634285E-01,6.8805695E-01
3.00634746E-01,6.8691254E-01
3.00635206E-01,6.8706512E-01
3.00635667E-01,6.8508148E-01
3.00636128E-01,6.8531036E-01
3.00636589E-01,6.8515778E-01
3.00637050E-01,6.8500519E-01
3.00637510E-01,6.8424225E-01
3.00637971E-01,6.8332672E-01
3.00638432E-01,6.8233490E-01
3.00638893E-01,6.8241119E-01
3.00639354E-01,6.8332672E-01
3.00639814E-01,6.8279266E-01
3.00640275E-01,6.8408966E-01
3.00640736E-01,6.8424225E-01
3.00641197E-01,6.8340302E-01
3.00641658E-01,6.8340302E-01
3.00642118E-01,6.8134308E-01
3.00642579E-01,6.8332672E-01
3.00643040E-01,6.8111420E-01
3.00643501E-01,6.8050385E-01
3.00643962E-01,6.8096161E-01
3.00644422E-01,6.8180084E-01
3.00644883E-01,6.8401337E-01
3.00645344E-01,6.8241119E-01
3.00645805E-01,6.8264008E-01
3.00646266E-01,6.8019867E-01
3.00646726E-01,6.8096161E-01
3.00647187E-01,6.8126678E-01
3.00647648E-01,6.8546295E-01
3.00648109E-01,6.8218231E-01
3.00648570E-01,6.8157196E-01
3.00649030E-01,6.8187714E-01
3.00649491E-01,6.8157196E-01
3.00649952E-01,6.8302155E-01
3.00650413E-01,6.8126678E-01
3.00650874E-01,6.8218231E-01
3.00651334E-01,6.8294525E-01
3.00651795E-01,6.8157196E-01
3.00652256E-01,6.8241119E-01
3.00652717E-01,6.8141937E-01
3.00653178E-01,6.8172455E-01
3.00653638E-01,6.8470001E-01
3.00654099E-01,6.8180084E-01
3.00654560E-01,6.8096161E-01
3.00655021E-01,6.8119049E-01
3.00655482E-01,6.7783356E-01
3.00655942E-01,6.7768097E-01
3.00656403E-01,6.7874908E-01
3.00656864E-01,6.8035126E-01
3.00657325E-01,6.8080902E-01
3.00657786E-01,6.8164825E-01
3.00658246E-01,6.8302155E-01
3.00658707E-01,6.8042755E-01
3.00659168E-01,6.8225861E-01
3.00659629E-01,6.8088531E-01
3.00660090E-01,6.8096161E-01
3.00660550E-01,6.7920685E-01
3.00661011E-01,6.7966461E-01
3.00661472E-01,6.8042755E-01
3.00661933E-01,6.8126678E-01
3.00662394E-01,6.8340302E-01
3.00662854E-01,6.7890167E-01
3.00663315E-01,6.8218231E-01
3.00663776E-01,6.7981720E-01
3.00664237E-01,6.8141937E-01
3.00664698E-01,6.8080902E-01
3.00665158E-01,6.8035126E-01
3.00665619E-01,6.8042755E-01
3.00666080E-01,6.7996979E-01
3.00666541E-01,6.7989349E-01
3.00667002E-01,6.7913055E-01
3.00667462E-01,6.7684174E-01
3.00667923E-01,6.7714691E-01
3.00668384E-01,6.8035126E-01
3.00668845E-01,6.7913055E-01
3.00669306E-01,6.7981720E-01
3.00669766E-01,6.7775726E-01
3.00670227E-01,6.7699432E-01
3.00670688E-01,6.7852020E-01
3.00671149E-01,6.7996979E-01
3.00671610E-01,6.7913055E-01
3.00672070E-01,6.7646027E-01
3.00672531E-01,6.7974091E-01
3.00672992E-01,6.7745209E-01
3.00673453E-01,6.7806244E-01
3.00673914E-01,6.7699432E-01
3.00674374E-01,6.7569733E-01
3.00674835E-01,6.7348480E-01
3.00675296E-01,6.7852020E-01
3.00675757E-01,6.7600250E-01
3.00676218E-01,6.7539215E-01
3.00676678E-01,6.7562103E-01
3.00677139E-01,6.7577362E-01
3.00677600E-01,6.7600250E-01
3.00678061E-01,6.7569733E-01
3.00678522E-01,6.7363739E-01
3.00678982E-01,6.7668915E-01
3.00679443E-01,6.7386627E-01
3.00679904E-01,6.7417145E-01
3.00680365E-01,6.7333221E-01
3.00680826E-01,6.7348480E-01
3.00681286E-01,6.7584991E-01
3.00681747E-01,6.7584991E-01
3.00682208E-01,6.7470551E-01
3.00682669E-01,6.7516327E-01
3.00683130E-01,6.7623138E-01
3.00683590E-01,6.7508698E-01
3.00684051E-01,6.7478180E-01
3.00684512E-01,6.7356110E-01
3.00684973E-01,6.7111969E-01
3.00685434E-01,6.7180634E-01
3.00685894E-01,6.7111969E-01
3.00686355E-01,6.7226410E-01
3.00686816E-01,6.7356110E-01
3.00687277E-01,6.7424774E-01
3.00687738E-01,6.7508698E-01
3.00688198E-01,6.7653656E-01
3.00688659E-01,6.7501068E-01
3.00689120E-01,6.7760468E-01
3.00689581E-01,6.7523956E-01
3.00690042E-01,6.7310333E-01
3.00690502E-01,6.7211151E-01
3.00690963E-01,6.7333221E-01
3.00691424E-01,6.7417145E-01
3.00691885E-01,6.7157745E-01
3.00692346E-01,6.7234039E-01
3.00692806E-01,6.7058563E-01
3.00693267E-01,6.7226410E-01
3.00693728E-01,6.6890717E-01
3.00694189E-01,6.7180634E-01
3.00694650E-01,6.7516327E-01
